Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2006-09-11,4.7381,4.7944,4.705,4.7656,3.9089,524800,0.0,0.0,0.0
2006-09-12,4.7781,4.8669,4.7781,4.8587,3.9853,1075200,0.0,0.0,0.0
2006-09-13,4.8713,4.9138,4.8525,4.9062,4.0243,636800,0.0,0.0,0.0
2006-09-14,4.89,4.8944,4.8644,4.8825,4.0048,803200,0.0,0.0,0.0
2006-09-15,4.9469,4.9625,4.9056,4.9244,4.0392,998400,0.0,0.0,0.0
2006-09-18,4.915,4.9494,4.9019,4.9237,4.0386,544000,0.0,0.0,0.0
2006-09-19,4.91,4.9256,4.8488,4.8919,4.0125,1604800,0.0,0.0,0.0
2006-09-20,4.9525,4.9675,4.925,4.9513,4.0612,1241600,0.0,0.0,0.0
2006-09-21,4.975,4.975,4.8787,4.8975,4.0171,825600,0.0,0.0,0.0
2006-09-22,4.8969,4.8969,4.84,4.8706,3.9951,560000,0.0,0.0,0.0
2006-09-25,4.9138,4.9794,4.8525,4.9612,4.0694,1308800,0.0,0.0,0.0
2006-09-26,4.965,5.03,4.9544,5.0262,4.1227,1222400,0.0,0.0,0.0
2006-09-27,5.0406,5.0563,5.0113,5.0388,4.133,1395200,0.0,0.0,0.0
2006-09-28,5.0656,5.0912,5.0156,5.055,4.1463,1424000,0.0,0.0,0.0
2006-09-29,5.0531,5.0606,5.0287,5.0344,4.1294,755200,0.0,0.0,0.0
2006-10-02,5.0294,5.0456,4.9844,4.9925,4.095,720000,0.0,0.0,0.0
2006-10-03,4.9906,5.0444,4.9612,5.0106,4.1099,764800,0.0,0.0,0.0
2006-10-04,5.0125,5.135,4.99,5.1281,4.2063,1673600,0.0,0.0,0.0
2006-10-05,5.1438,5.1663,5.1219,5.1525,4.2263,1104000,0.0,0.0,0.0
2006-10-06,5.1069,5.14,5.0956,5.1375,4.214,2622400,0.0,0.0,0.0
2006-10-09,5.1219,5.1544,5.1075,5.1425,4.2181,654400,0.0,0.0,0.0
2006-10-10,5.1413,5.1663,5.1244,5.1581,4.2309,660800,0.0,0.0,0.0
2006-10-11,5.1225,5.1625,5.0856,5.1375,4.214,899200,0.0,0.0,0.0
2006-10-12,5.1725,5.2362,5.1594,5.2294,4.2893,2403200,0.0,0.0,0.0
2006-10-13,5.2188,5.2581,5.2094,5.2537,4.3093,950400,0.0,0.0,0.0
2006-10-16,5.2394,5.2812,5.2387,5.27,4.3227,982400,0.0,0.0,0.0
2006-10-17,5.2312,5.2531,5.1781,5.2275,4.2878,2585600,0.0,0.0,0.0
2006-10-18,5.2987,5.2994,5.2056,5.2425,4.3001,2396800,0.0,0.0,0.0
2006-10-19,5.2275,5.2631,5.2169,5.2519,4.3078,1275200,0.0,0.0,0.0
2006-10-20,5.2562,5.2937,5.2206,5.2594,4.3139,840000,0.0,0.0,0.0
2006-10-23,5.2312,5.3281,5.2238,5.3081,4.3539,2041600,0.0,0.0,0.0
2006-10-24,5.3125,5.3319,5.2894,5.3319,4.3734,852800,0.0,0.0,0.0
2006-10-25,5.3319,5.3744,5.3156,5.3619,4.398,1454400,0.0,0.0,0.0
2006-10-26,5.4012,5.42,5.3425,5.4081,4.4359,2150400,0.0,0.0,0.0
2006-10-27,5.3606,5.3994,5.3137,5.3369,4.3775,1715200,0.0,0.0,0.0
2006-10-30,5.3094,5.3531,5.2962,5.33,4.3719,1481600,0.0,0.0,0.0
2006-10-31,5.35,5.3525,5.2825,5.3125,4.3575,2000000,0.0,0.0,0.0
2006-11-01,5.3569,5.3606,5.2362,5.2494,4.3057,2022400,0.0,0.0,0.0
2006-11-02,5.2219,5.255,5.2069,5.245,4.3021,1787200,0.0,0.0,0.0
2006-11-03,5.2812,5.2812,5.2,5.2125,4.2755,2097600,0.0,0.0,0.0
2006-11-06,5.2625,5.3556,5.2512,5.3394,4.3796,1664000,0.0,0.0,0.0
2006-11-07,5.3406,5.4156,5.3356,5.3675,4.4026,1833600,0.0,0.0,0.0
2006-11-08,5.3219,5.4125,5.3031,5.4025,4.4313,1644800,0.0,0.0,0.0
2006-11-09,5.4094,5.4144,5.3238,5.3406,4.3806,1726400,0.0,0.0,0.0
2006-11-10,5.3481,5.3538,5.3106,5.35,4.3883,896000,0.0,0.0,0.0
2006-11-13,5.3344,5.405,5.3319,5.3719,4.4062,1312000,0.0,0.0,0.0
2006-11-14,5.4094,5.4606,5.3375,5.4481,4.4688,2665600,0.0,0.0,0.0
2006-11-15,5.4469,5.515,5.4469,5.4869,4.5005,2889600,0.0,0.0,0.0
2006-11-16,5.5069,5.5356,5.4925,5.5106,4.52,2668800,0.0,0.0,0.0
2006-11-17,5.4594,5.5113,5.4594,5.5094,4.519,920000,0.0,0.0,0.0
2006-11-20,5.4944,5.5312,5.4862,5.5062,4.5164,1476800,0.0,0.0,0.0
2006-11-21,5.5125,5.525,5.5031,5.5231,4.5303,673600,0.0,0.0,0.0
2006-11-22,5.5363,5.5619,5.5175,5.5469,4.5498,651200,0.0,0.0,0.0
2006-11-24,5.4938,5.5381,5.4938,5.5031,4.5139,134400,0.0,0.0,0.0
2006-11-27,5.4837,5.4913,5.3381,5.3562,4.3934,4433600,0.0,0.0,0.0
2006-11-28,5.3463,5.3938,5.3206,5.3894,4.4206,2662400,0.0,0.0,0.0
2006-11-29,5.4375,5.5,5.4275,5.4862,4.5,860800,0.0,0.0,0.0
2006-11-30,5.5037,5.5312,5.4419,5.4906,4.5036,3601600,0.0,0.0,0.0
2006-12-01,5.4938,5.5094,5.3781,5.4656,4.4831,2633600,0.0,0.0,0.0
2006-12-04,5.4956,5.565,5.4906,5.5531,4.5549,569600,0.0,0.0,0.0
2006-12-05,5.5719,5.6056,5.5531,5.5981,4.5918,1611200,0.0,0.0,0.0
2006-12-06,5.5875,5.605,5.5719,5.5819,4.5785,860800,0.0,0.0,0.0
2006-12-07,5.6213,5.6294,5.5425,5.5425,4.5462,1056000,0.0,0.0,0.0
2006-12-08,5.5563,5.5925,5.5131,5.5538,4.5554,1726400,0.0,0.0,0.0
2006-12-11,5.5687,5.6,5.5563,5.5825,4.579,846400,0.0,0.0,0.0
2006-12-12,5.5813,5.5875,5.5244,5.5725,4.5708,921600,0.0,0.0,0.0
2006-12-13,5.6188,5.6188,5.5706,5.6,4.5933,1060800,0.0,0.0,0.0
2006-12-14,5.6031,5.7,5.6031,5.675,4.6548,2076800,0.0,0.0,0.0
2006-12-15,5.7125,5.7312,5.6875,5.6988,4.6743,1508800,0.0,0.0,0.0
2006-12-18,5.7063,5.7294,5.645,5.6625,4.6446,1812800,0.0,0.0,0.0
2006-12-19,5.6094,5.7081,5.5938,5.6931,4.6697,2464000,0.0,0.0,0.0
2006-12-20,5.5381,5.5706,5.4313,5.435,4.6519,1993600,0.2373,0.0,0.0
2006-12-21,5.4412,5.4531,5.3762,5.4025,4.6241,1348800,0.0,0.0,0.0
2006-12-22,5.3881,5.3881,5.3256,5.3256,4.5583,1406400,0.0,0.0,0.0
2006-12-26,5.3375,5.3962,5.3337,5.3962,4.6187,870400,0.0,0.0,0.0
2006-12-27,5.4294,5.475,5.4125,5.4719,4.6835,1732800,0.0,0.0,0.0
2006-12-28,5.4594,5.4719,5.4262,5.45,4.6647,961600,0.0,0.0,0.0
2006-12-29,5.4406,5.4594,5.3881,5.3938,4.6166,1036800,0.0,0.0,0.0
2007-01-03,5.4406,5.4681,5.3044,5.3587,4.5866,3816000,0.0,0.0,0.0
2007-01-04,5.3356,5.415,5.3056,5.3863,4.6102,784000,0.0,0.0,0.0
2007-01-05,5.345,5.3531,5.2906,5.3012,4.5374,3776000,0.0,0.0,0.0
2007-01-08,5.3187,5.3656,5.2756,5.3456,4.5754,1811200,0.0,0.0,0.0
2007-01-09,5.3531,5.3625,5.285,5.3319,4.5636,1977600,0.0,0.0,0.0
2007-01-10,5.2906,5.3625,5.2812,5.3562,4.5845,2985600,0.0,0.0,0.0
2007-01-11,5.3688,5.4488,5.3625,5.4206,4.6396,3908800,0.0,0.0,0.0
2007-01-12,5.4106,5.4844,5.4094,5.4844,4.6942,2089600,0.0,0.0,0.0
2007-01-16,5.475,5.4938,5.4538,5.4763,4.6872,2235200,0.0,0.0,0.0
2007-01-17,5.465,5.5062,5.4569,5.4738,4.6851,1705600,0.0,0.0,0.0
2007-01-18,5.4781,5.4862,5.4175,5.4281,4.646,2886400,0.0,0.0,0.0
2007-01-19,5.4156,5.4688,5.4156,5.4606,4.6738,3483200,0.0,0.0,0.0
2007-01-22,5.465,5.465,5.3856,5.4019,4.6235,2828800,0.0,0.0,0.0
2007-01-23,5.4,5.4631,5.3875,5.44,4.6562,2265600,0.0,0.0,0.0
2007-01-24,5.4569,5.5269,5.455,5.525,4.7289,2331200,0.0,0.0,0.0
2007-01-25,5.5212,5.5281,5.3938,5.4138,4.6337,3388800,0.0,0.0,0.0
2007-01-26,5.425,5.425,5.3569,5.4,4.6219,3576000,0.0,0.0,0.0
2007-01-29,5.3875,5.4313,5.3656,5.3837,4.608,3110400,0.0,0.0,0.0
2007-01-30,5.3994,5.4437,5.3875,5.4406,4.6567,2404800,0.0,0.0,0.0
2007-01-31,5.4219,5.5356,5.4125,5.5081,4.7145,4113600,0.0,0.0,0.0
2007-02-01,5.5456,5.5837,5.5237,5.5725,4.7696,2297600,0.0,0.0,0.0
2007-02-02,5.5906,5.6,5.5637,5.5912,4.7856,1379200,0.0,0.0,0.0
2007-02-05,5.5875,5.5981,5.5525,5.5837,4.7792,1067200,0.0,0.0,0.0
2007-02-06,5.5938,5.6069,5.5531,5.5837,4.7792,1739200,0.0,0.0,0.0
2007-02-07,5.6087,5.6319,5.5806,5.6031,4.7958,1337600,0.0,0.0,0.0
2007-02-08,5.5887,5.61,5.5519,5.5919,4.7862,1417600,0.0,0.0,0.0
2007-02-09,5.6013,5.625,5.4756,5.5256,4.7295,2188800,0.0,0.0,0.0
2007-02-12,5.5231,5.5394,5.4587,5.4794,4.6899,1662400,0.0,0.0,0.0
2007-02-13,5.5106,5.5637,5.5106,5.5637,4.7621,2284800,0.0,0.0,0.0
2007-02-14,5.5938,5.6594,5.5813,5.6481,4.8343,2512000,0.0,0.0,0.0
2007-02-15,5.6425,5.665,5.6281,5.6469,4.8332,307200,0.0,0.0,0.0
2007-02-16,5.6312,5.6525,5.6175,5.6456,4.8322,923200,0.0,0.0,0.0
2007-02-20,5.6394,5.6838,5.5963,5.6725,4.8552,1736000,0.0,0.0,0.0
2007-02-21,5.6531,5.6712,5.6119,5.6619,4.8461,1670400,0.0,0.0,0.0
2007-02-22,5.6781,5.695,5.6087,5.6519,4.8375,931200,0.0,0.0,0.0
2007-02-23,5.6394,5.6394,5.5906,5.6213,4.8113,1774400,0.0,0.0,0.0
2007-02-26,5.6588,5.6588,5.5656,5.6069,4.799,1934400,0.0,0.0,0.0
2007-02-27,5.4975,5.4975,5.0894,5.1569,4.4139,10924800,0.0,0.0,0.0
2007-02-28,5.2312,5.3394,5.1781,5.2562,4.4989,7571200,0.0,0.0,0.0
2007-03-01,5.0856,5.2906,5.0625,5.2425,4.4871,8740800,0.0,0.0,0.0
2007-03-02,5.1956,5.2356,5.0938,5.0938,4.3598,7201600,0.0,0.0,0.0
2007-03-05,5.0312,5.1506,4.9931,4.9931,4.2737,2424000,0.0,0.0,0.0
2007-03-06,5.1281,5.1925,5.07,5.1656,4.4213,7036800,0.0,0.0,0.0
2007-03-07,5.1744,5.2181,5.1394,5.1456,4.4042,4886400,0.0,0.0,0.0
2007-03-08,5.2312,5.2669,5.1887,5.2063,4.4561,3342400,0.0,0.0,0.0
2007-03-09,5.2812,5.2838,5.1875,5.2281,4.4748,537600,0.0,0.0,0.0
2007-03-12,5.2119,5.2756,5.1956,5.2562,4.4989,2102400,0.0,0.0,0.0
2007-03-13,5.1906,5.2356,5.0419,5.0419,4.3154,7249600,0.0,0.0,0.0
2007-03-14,5.0613,5.1181,4.94,5.1181,4.3807,10929600,0.0,0.0,0.0
2007-03-15,5.1119,5.17,5.0969,5.1419,4.401,3200000,0.0,0.0,0.0
2007-03-16,5.1569,5.1813,5.0794,5.0981,4.3636,2547200,0.0,0.0,0.0
2007-03-19,5.1588,5.2256,5.15,5.2231,4.4706,2667200,0.0,0.0,0.0
2007-03-20,5.2162,5.2838,5.2125,5.2838,4.5224,2528000,0.0,0.0,0.0
2007-03-21,5.3063,5.475,5.2712,5.4581,4.6717,7897600,0.0,0.0,0.0
2007-03-22,5.4563,5.4844,5.4206,5.4556,4.6696,8249600,0.0,0.0,0.0
2007-03-23,5.4481,5.4938,5.4462,5.4569,4.6706,2524800,0.0,0.0,0.0
2007-03-26,5.4688,5.4781,5.3556,5.4681,4.6803,5008000,0.0,0.0,0.0
2007-03-27,5.4075,5.4194,5.3656,5.3981,4.6336,3817600,0.0156,0.0,0.0
2007-03-28,5.3612,5.37,5.285,5.3187,4.5654,6164800,0.0,0.0,0.0
2007-03-29,5.375,5.375,5.275,5.3438,4.5869,1174400,0.0,0.0,0.0
2007-03-30,5.3444,5.3975,5.2469,5.3406,4.5842,1712000,0.0,0.0,0.0
2007-04-02,5.3444,5.3663,5.2937,5.3531,4.595,3780800,0.0,0.0,0.0
2007-04-03,5.4012,5.4769,5.4,5.4587,4.6856,4915200,0.0,0.0,0.0
2007-04-04,5.4594,5.4775,5.4381,5.4656,4.6915,1435200,0.0,0.0,0.0
2007-04-05,5.4606,5.5138,5.4513,5.5006,4.7216,2755200,0.0,0.0,0.0
2007-04-09,5.5375,5.54,5.4956,5.5163,4.735,4392000,0.0,0.0,0.0
2007-04-10,5.5044,5.5388,5.5044,5.5219,4.7398,1993600,0.0,0.0,0.0
2007-04-11,5.5312,5.5312,5.4412,5.46,4.6867,3182400,0.0,0.0,0.0
2007-04-12,5.4437,5.5325,5.4244,5.5312,4.7478,3296000,0.0,0.0,0.0
2007-04-13,5.5338,5.5712,5.4969,5.5712,4.7822,2198400,0.0,0.0,0.0
2007-04-16,5.6163,5.6838,5.6131,5.6762,4.8723,3064000,0.0,0.0,0.0
2007-04-17,5.7,5.7269,5.6762,5.7031,4.8954,1960000,0.0,0.0,0.0
2007-04-18,5.6694,5.7456,5.6625,5.7069,4.8986,3507200,0.0,0.0,0.0
2007-04-19,5.6512,5.7256,5.6512,5.7106,4.9018,4284800,0.0,0.0,0.0
2007-04-20,5.79,5.8094,5.7463,5.8075,4.985,3177600,0.0,0.0,0.0
2007-04-23,5.8,5.8212,5.7669,5.7787,4.9603,1769600,0.0,0.0,0.0
2007-04-24,5.775,5.7962,5.7175,5.7812,4.9624,4456000,0.0,0.0,0.0
2007-04-25,5.825,5.8956,5.7856,5.8812,5.0483,3668800,0.0,0.0,0.0
2007-04-26,5.885,5.9056,5.855,5.9,5.0644,3625600,0.0,0.0,0.0
2007-04-27,5.8481,5.8975,5.8281,5.88,5.0472,3262400,0.0,0.0,0.0
2007-04-30,5.875,5.8931,5.7781,5.7981,4.9769,2868800,0.0,0.0,0.0
2007-05-01,5.8063,5.8144,5.7325,5.8125,4.9893,5614400,0.0,0.0,0.0
2007-05-02,5.8306,5.9106,5.8125,5.8831,5.0499,4856000,0.0,0.0,0.0
2007-05-03,5.8938,5.9444,5.8938,5.9363,5.0955,4990400,0.0,0.0,0.0
2007-05-04,5.9625,6.0012,5.9313,5.9781,5.1314,4193600,0.0,0.0,0.0
2007-05-07,5.9906,6.0031,5.9788,5.9819,5.1347,1838400,0.0,0.0,0.0
2007-05-08,5.9444,5.9869,5.9206,5.975,5.1288,5091200,0.0,0.0,0.0
2007-05-09,5.9569,6.0281,5.9481,6.0144,5.1625,4168000,0.0,0.0,0.0
2007-05-10,5.9688,5.9875,5.8525,5.8781,5.0456,6022400,0.0,0.0,0.0
2007-05-11,5.8869,5.97,5.8837,5.97,5.1245,4123200,0.0,0.0,0.0
2007-05-14,5.9837,5.9994,5.9012,5.9481,5.1057,2372800,0.0,0.0,0.0
2007-05-15,5.9656,6.0369,5.9156,5.9319,5.0917,5388800,0.0,0.0,0.0
2007-05-16,5.9637,6.0312,5.9344,6.0269,5.1733,3524800,0.0,0.0,0.0
2007-05-17,6.0031,6.0531,5.9894,6.0119,5.1604,4214400,0.0,0.0,0.0
2007-05-18,6.0594,6.1025,6.0425,6.1025,5.2382,4923200,0.0,0.0,0.0
2007-05-21,6.1031,6.1525,6.0938,6.0938,5.2307,6588800,0.0,0.0,0.0
2007-05-22,6.1062,6.1462,6.0869,6.1044,5.2398,4350400,0.0,0.0,0.0
2007-05-23,6.1325,6.1712,6.0862,6.0975,5.2339,6137600,0.0,0.0,0.0
2007-05-24,6.0862,6.1481,5.95,5.9688,5.1234,10361600,0.0,0.0,0.0
2007-05-25,6.0056,6.0456,5.985,6.0156,5.1636,3265600,0.0,0.0,0.0
2007-05-29,6.0444,6.0813,6.0056,6.0619,5.2033,3836800,0.0,0.0,0.0
2007-05-30,5.995,6.1619,5.9913,6.1619,5.2892,4905600,0.0,0.0,0.0
2007-05-31,6.1813,6.1937,6.1363,6.1556,5.2838,5232000,0.0,0.0,0.0
2007-06-01,6.2031,6.235,6.165,6.2038,5.3251,4008000,0.0,0.0,0.0
2007-06-04,6.1656,6.2306,6.1613,6.2044,5.3256,2592000,0.0,0.0,0.0
2007-06-05,6.1712,6.1925,6.1094,6.155,5.2833,5500800,0.0,0.0,0.0
2007-06-06,6.1075,6.1119,6.0175,6.0181,5.1658,9313600,0.0,0.0,0.0
2007-06-07,6.0006,6.035,5.8031,5.8144,4.9909,16611200,0.0,0.0,0.0
2007-06-08,5.835,5.9594,5.8019,5.9437,5.1019,11830400,0.0,0.0,0.0
2007-06-11,5.9406,6.0175,5.9219,5.9781,5.1314,8110400,0.0,0.0,0.0
2007-06-12,5.9156,5.9825,5.8313,5.8313,5.0054,8147200,0.0,0.0,0.0
2007-06-13,5.9025,6.0194,5.8762,6.0125,5.1609,8526400,0.0,0.0,0.0
2007-06-14,6.0212,6.1031,6.0194,6.0781,5.2173,9342400,0.0,0.0,0.0
2007-06-15,6.1781,6.2,6.145,6.1462,5.2757,6880000,0.0,0.0,0.0
2007-06-18,6.175,6.1775,6.1206,6.1312,5.2629,4846400,0.0,0.0,0.0
2007-06-19,6.1194,6.175,6.0981,6.1581,5.2859,6472000,0.0,0.0,0.0
2007-06-20,6.1869,6.1875,5.9819,5.9887,5.1406,9172800,0.0,0.0,0.0
2007-06-21,5.9856,6.0694,5.9187,6.0606,5.2022,12366400,0.0,0.0,0.0
2007-06-22,6.0156,6.0413,5.8938,5.9488,5.1062,11548800,0.0,0.0,0.0
2007-06-25,5.9344,5.9969,5.8275,5.8888,5.0547,12051200,0.0,0.0,0.0
2007-06-26,5.8956,5.9175,5.7625,5.7656,4.9634,11694400,0.0171,0.0,0.0
2007-06-27,5.7337,5.9262,5.7312,5.9262,5.1017,11553600,0.0,0.0,0.0
2007-06-28,5.9106,5.9894,5.9006,5.9131,5.0904,15227200,0.0,0.0,0.0
2007-06-29,5.9313,6.0044,5.8113,5.9062,5.0845,15792000,0.0,0.0,0.0
2007-07-02,5.945,6.0231,5.9375,6.0231,5.1851,8094400,0.0,0.0,0.0
2007-07-03,6.0413,6.065,6.0294,6.0538,5.2114,4776000,0.0,0.0,0.0
2007-07-05,6.0563,6.0687,5.9988,6.0394,5.1991,8211200,0.0,0.0,0.0
2007-07-06,6.0544,6.12,6.0206,6.1031,5.254,6675200,0.0,0.0,0.0
2007-07-09,6.1175,6.1312,6.0763,6.105,5.2556,5854400,0.0,0.0,0.0
2007-07-10,6.0437,6.0712,5.9194,5.9194,5.0958,13172800,0.0,0.0,0.0
2007-07-11,5.925,6.02,5.9062,6.02,5.1824,9795200,0.0,0.0,0.0
2007-07-12,6.0656,6.2356,6.0619,6.2225,5.3567,11457600,0.0,0.0,0.0
2007-07-13,6.2188,6.2919,6.2063,6.26,5.389,10273600,0.0,0.0,0.0
2007-07-16,6.2525,6.2975,6.2231,6.2494,5.3799,10603200,0.0,0.0,0.0
2007-07-17,6.2506,6.2944,6.2331,6.2375,5.3696,7244800,0.0,0.0,0.0
2007-07-18,6.1931,6.2325,6.1156,6.22,5.3546,11124800,0.0,0.0,0.0
2007-07-19,6.275,6.2913,6.2344,6.2581,5.3874,7064000,0.0,0.0,0.0
2007-07-20,6.2431,6.2469,6.0731,6.1244,5.2722,13556800,0.0,0.0,0.0
2007-07-23,6.1875,6.2213,6.1525,6.17,5.3115,6121600,0.0,0.0,0.0
2007-07-24,6.0919,6.1206,5.9113,5.9644,5.1345,14790400,0.0,0.0,0.0
2007-07-25,6.0069,6.0312,5.8656,5.9812,5.149,17796800,0.0,0.0,0.0
2007-07-26,5.8575,5.8969,5.5625,5.6969,4.9042,37945600,0.0,0.0,0.0
2007-07-27,5.6881,5.75,5.49,5.49,4.7261,40204800,0.0,0.0,0.0
2007-07-30,5.52,5.665,5.4781,5.6375,4.8531,22276800,0.0,0.0,0.0
2007-07-31,5.7063,5.7425,5.4556,5.4906,4.7267,22214400,0.0,0.0,0.0
2007-08-01,5.4738,5.5925,5.3706,5.5644,4.7902,36564800,0.0,0.0,0.0
2007-08-02,5.5813,5.6519,5.5344,5.6419,4.8569,20574400,0.0,0.0,0.0
2007-08-03,5.6219,5.6256,5.3113,5.325,4.5841,29067200,0.0,0.0,0.0
2007-08-06,5.3769,5.5725,5.2719,5.5344,4.7643,30292800,0.0,0.0,0.0
2007-08-07,5.5025,5.7275,5.4794,5.6375,4.8531,25001600,0.0,0.0,0.0
2007-08-08,5.7025,5.8481,5.6494,5.7969,4.9903,25532800,0.0,0.0,0.0
2007-08-09,5.5969,5.7288,5.4494,5.465,4.7046,26979200,0.0,0.0,0.0
2007-08-10,5.4887,5.5319,5.2881,5.3875,4.6379,46054400,0.0,0.0,0.0
2007-08-13,5.4606,5.5625,5.435,5.4412,4.6842,18425600,0.0,0.0,0.0
2007-08-14,5.4781,5.48,5.2512,5.2606,4.5287,30662400,0.0,0.0,0.0
2007-08-15,5.2344,5.3725,5.0988,5.13,4.4162,44051200,0.0,0.0,0.0
2007-08-16,5.0363,5.2406,4.855,5.1844,4.463,72382400,0.0,0.0,0.0
2007-08-17,5.3913,5.5,5.2206,5.3981,4.647,47891200,0.0,0.0,0.0
2007-08-20,5.415,5.4406,5.2812,5.3844,4.6352,32020800,0.0,0.0,0.0
2007-08-21,5.375,5.4662,5.3438,5.405,4.653,25497600,0.0,0.0,0.0
